2384	0.109524	0.101351	0.000000	92.000000
2385	0.109524	0.101351	0.000000	92.000000
2386	0.109524	0.101351	0.000000	92.000000
2387	0.109524	0.101351	0.000000	92.000000
2388	0.109524	0.101351	0.000000	92.000000
2389	0.109524	0.101351	0.000000	92.000000
2390	0.109524	0.101351	0.000000	92.000000
2391	0.109524	0.101351	0.000000	92.000000
2392	0.109524	0.101351	0.000000	92.000000
2393	0.109524	0.101351	0.000000	92.000000
2394	0.109524	0.101351	0.000000	92.000000
2395	0.109524	0.101351	0.000000	92.000000
2396	0.109524	0.101351	0.000000	92.000000
2397	0.109524	0.101351	0.000000	92.000000
2398	0.109524	0.101351	0.000000	92.000000
2399	0.109524	0.101351	0.000000	92.000000
2400	0.109524	0.101351	0.000000	92.000000
2401	0.109524	0.101351	0.000000	92.000000
2402	0.109524	0.101351	0.000000	92.000000
2403	0.109524	0.101351	0.000000	92.000000
2404	0.109524	0.101351	0.000000	92.000000
2405	0.109524	0.101351	0.000000	92.000000
2406	0.109524	0.101351	0.000000	92.000000
2407	0.109524	0.101351	0.000000	92.000000
2408	0.109524	0.101351	0.000000	92.000000
2409	0.109524	0.101351	0.000000	92.000000
2410	0.109524	0.101351	0.000000	92.000000
2411	0.109524	0.101351	0.000000	92.000000
2412	0.109524	0.101351	0.000000	92.000000
2413	0.109524	0.101351	0.000000	92.000000
2414	0.109524	0.101351	0.000000	92.000000
2415	0.109524	0.101351	0.000000	92.000000
2416	0.109524	0.101351	0.000000	92.000000
2417	0.109524	0.101351	0.000000	92.000000
2418	0.109524	0.101351	0.000000	92.000000
2419	0.109524	0.101351	0.000000	92.000000
2420	0.109524	0.101351	0.000000	92.000000
2421	0.109524	0.101351	0.000000	92.000000
2422	0.109524	0.101351	0.000000	92.000000
2423	0.109524	0.101351	0.000000	92.000000
2424	0.109524	0.101351	0.000000	92.000000
2425	0.109524	0.101351	0.000000	92.000000
2426	0.109524	0.101351	0.000000	92.000000
2427	0.109524	0.101351	0.000000	92.000000
2428	0.109524	0.101351	0.000000	92.000000
2429	0.109524	0.101351	0.000000	92.000000
2430	0.109524	0.101351	0.000000	92.000000
2431	0.109524	0.101351	0.000000	92.000000
2432	0.109524	0.101351	0.000000	92.000000
2433	0.109524	0.101351	0.000000	92.000000
2434	0.109524	0.101351	0.000000	92.000000
2435	0.109524	0.101351	0.000000	92.000000
2436	0.109524	0.101351	0.000000	92.000000
2437	0.109524	0.101351	0.000000	92.000000
2438	0.109524	0.101351	0.000000	92.000000
2439	0.109524	0.101351	0.000000	92.000000
2440	0.109524	0.101351	0.000000	92.000000
2441	0.109524	0.101351	0.000000	92.000000
2442	0.109524	0.101351	0.000000	92.000000
2443	0.109524	0.101351	0.000000	92.000000
2444	0.109524	0.101351	0.000000	92.000000
2445	0.109524	0.101351	0.000000	92.000000
2446	0.109524	0.101351	0.000000	92.000000
2447	0.109524	0.101351	0.000000	92.000000
2448	0.109524	0.101351	0.000000	92.000000
2449	0.109524	0.101351	0.000000	92.000000
2450	0.109524	0.101351	0.000000	92.000000
2451	0.109524	0.101351	0.000000	92.000000
2452	0.109524	0.101351	0.000000	92.000000
2453	0.109524	0.101351	0.000000	92.000000
2454	0.109524	0.101351	0.000000	92.000000
2455	0.109524	0.101351	0.000000	92.000000
2456	0.109524	0.101351	0.000000	92.000000
2457	0.109524	0.101351	0.000000	92.000000
2458	0.109524	0.101351	0.000000	92.000000
2459	0.109524	0.101351	0.000000	92.000000
2460	0.109524	0.101351	0.000000	92.000000
2461	0.109524	0.101351	0.000000	92.000000
2462	0.109524	0.101351	0.000000	92.000000
2463	0.109524	0.101351	0.000000	92.000000
2464	0.109524	0.101351	0.000000	92.000000
2465	0.109524	0.101351	0.000000	92.000000
2466	0.109524	0.101351	0.000000	92.000000
2467	0.109524	0.101351	0.000000	92.000000
2468	0.109524	0.101351	0.000000	92.000000
2469	0.109524	0.101351	0.000000	92.000000
2470	0.109524	0.101351	0.000000	92.000000
2471	0.109524	0.101351	0.000000	92.000000
2472	0.109524	0.101351	0.000000	92.000000
2473	0.109524	0.101351	0.000000	92.000000
2474	0.109524	0.101351	0.000000	92.000000
2475	0.109524	0.101351	0.000000	92.000000
2476	0.109524	0.101351	0.000000	92.000000
2477	0.109524	0.101351	0.000000	92.000000
2478	0.109524	0.101351	0.000000	92.000000
2479	0.109524	0.101351	0.000000	92.000000
2480	0.109524	0.101351	0.000000	92.000000
2481	0.109524	0.101351	0.000000	92.000000
2482	0.109524	0.101351	0.000000	92.000000
2483	0.109524	0.101351	0.000000	92.000000
2484	0.109524	0.101351	0.000000	92.000000
2485	0.109524	0.101351	0.000000	92.000000
2486	0.109524	0.101351	0.000000	92.000000
2487	0.109524	0.101351	0.000000	92.000000
2488	0.109524	0.101351	0.000000	92.000000
2489	0.109524	0.101351	0.000000	92.000000
2490	0.109524	0.101351	0.000000	92.000000
2491	0.109524	0.101351	0.000000	92.000000
2492	0.109524	0.101351	0.000000	92.000000
2493	0.109524	0.101351	0.000000	92.000000
2494	0.109524	0.101351	0.000000	92.000000
2495	0.109524	0.101351	0.000000	92.000000
2496	0.109524	0.101351	0.000000	92.000000
2497	0.109524	0.101351	0.000000	92.000000
2498	0.109524	0.101351	0.000000	92.000000
2499	0.109524	0.101351	0.000000	92.000000
2500	0.109524	0.101351	0.000000	92.000000
2501	0.109524	0.101351	0.000000	92.000000
2502	0.109524	0.101351	0.000000	92.000000
2503	0.109524	0.101351	0.000000	92.000000
2504	0.109524	0.101351	0.000000	92.000000
2505	0.109524	0.101351	0.000000	92.000000
2506	0.109524	0.101351	0.000000	92.000000
2507	0.109524	0.101351	0.000000	92.000000
2508	0.109524	0.101351	0.000000	92.000000
2509	0.109524	0.101351	0.000000	92.000000
2510	0.109524	0.101351	0.000000	92.000000
2511	0.109524	0.101351	0.000000	92.000000
2512	0.109524	0.101351	0.000000	92.000000
2513	0.109524	0.101351	0.000000	92.000000
2514	0.109524	0.101351	0.000000	92.000000
2515	0.109524	0.101351	0.000000	92.000000
2516	0.109524	0.101351	0.000000	92.000000
2517	0.109524	0.101351	0.000000	92.000000
2518	0.109524	0.101351	0.000000	92.000000
2519	0.109524	0.101351	0.000000	92.000000
2520	0.109524	0.101351	0.000000	92.000000
2521	0.109524	0.101351	0.000000	92.000000
2522	0.109524	0.101351	0.000000	92.000000
2523	0.109524	0.101351	0.000000	92.000000
2524	0.109524	0.101351	0.000000	92.000000
2525	0.109524	0.101351	0.000000	92.000000
2526	0.109524	0.101351	0.000000	92.000000
2527	0.109524	0.101351	0.000000	92.000000
2528	0.109524	0.101351	0.000000	92.000000
2529	0.109524	0.101351	0.000000	92.000000
2530	0.109524	0.101351	0.000000	92.000000
2531	0.109524	0.101351	0.000000	92.000000
2532	0.109524	0.101351	0.000000	92.000000
2533	0.109524	0.101351	0.000000	92.000000
2534	0.109524	0.101351	0.000000	92.000000
2535	0.109524	0.101351	0.000000	92.000000
2536	0.109524	0.101351	0.000000	92.000000
2537	0.109524	0.101351	0.000000	92.000000
2538	0.109524	0.101351	0.000000	92.000000
2539	0.109524	0.101351	0.000000	92.000000
2540	0.109524	0.101351	0.000000	92.000000
2541	0.109524	0.101351	0.000000	92.000000
2542	0.109524	0.101351	0.000000	92.000000
2543	0.109524	0.101351	0.000000	92.000000
2544	0.109524	0.101351	0.000000	92.000000
2545	0.109524	0.101351	0.000000	92.000000
2546	0.109524	0.101351	0.000000	92.000000
2547	0.109524	0.101351	0.000000	92.000000
2548	0.109524	0.101351	0.000000	92.000000
2549	0.109524	0.101351	0.000000	92.000000
2550	0.109524	0.101351	0.000000	92.000000
2551	0.109524	0.101351	0.000000	92.000000
2552	0.109524	0.101351	0.000000	92.000000
2553	0.109524	0.101351	0.000000	92.000000
2554	0.109524	0.101351	0.000000	92.000000
2555	0.109524	0.101351	0.000000	92.000000
2556	0.109524	0.101351	0.000000	92.000000
2557	0.109524	0.101351	0.000000	92.000000
2558	0.109524	0.101351	0.000000	92.000000
2559	0.109524	0.101351	0.000000	92.000000
2560	0.109524	0.101351	0.000000	92.000000
2561	0.109524	0.101351	0.000000	92.000000
2562	0.109524	0.101351	0.000000	92.000000
2563	0.109524	0.101351	0.000000	92.000000
2564	0.109524	0.101351	0.000000	92.000000
2565	0.109524	0.101351	0.000000	92.000000
2566	0.109524	0.101351	0.000000	92.000000
2567	0.109524	0.101351	0.000000	92.000000
2568	0.109524	0.101351	0.000000	92.000000
2569	0.109524	0.101351	0.000000	92.000000
2570	0.109524	0.101351	0.000000	92.000000
2571	0.109524	0.101351	0.000000	92.000000
2572	0.109524	0.101351	0.000000	92.000000
2573	0.109524	0.101351	0.000000	92.000000
2574	0.109524	0.101351	0.000000	92.000000
2575	0.109524	0.101351	0.000000	92.000000
2576	0.109524	0.101351	0.000000	92.000000
2577	0.109524	0.101351	0.000000	92.000000
2578	0.109524	0.101351	0.000000	92.000000
2579	0.109524	0.101351	0.000000	92.000000
2580	0.109524	0.101351	0.000000	92.000000
2581	0.109524	0.101351	0.000000	92.000000
2582	0.109524	0.101351	0.000000	92.000000
2583	0.109524	0.101351	0.000000	92.000000
2584	0.109524	0.101351	0.000000	92.000000
2585	0.109524	0.101351	0.000000	92.000000
2586	0.109524	0.101351	0.000000	92.000000
2587	0.109524	0.101351	0.000000	92.000000
2588	0.109524	0.101351	0.000000	92.000000
2589	0.109524	0.101351	0.000000	92.000000
2590	0.109524	0.101351	0.000000	92.000000
2591	0.109524	0.101351	0.000000	92.000000
2592	0.109524	0.101351	0.000000	92.000000
2593	0.109524	0.101351	0.000000	92.000000
2594	0.109524	0.101351	0.000000	92.000000
2595	0.109524	0.101351	0.000000	92.000000
2596	0.109524	0.101351	0.000000	92.000000
2597	0.109524	0.101351	0.000000	92.000000
2598	0.109524	0.101351	0.000000	92.000000
2599	0.109524	0.101351	0.000000	92.000000
2600	0.109524	0.101351	0.000000	92.000000
2601	0.109524	0.101351	0.000000	92.000000
2602	0.109524	0.101351	0.000000	92.000000
2603	0.109524	0.101351	0.000000	92.000000
2604	0.109524	0.101351	0.000000	92.000000
2605	0.109524	0.101351	0.000000	92.000000
2606	0.109524	0.101351	0.000000	92.000000
2607	0.109524	0.101351	0.000000	92.000000
2608	0.109524	0.101351	0.000000	92.000000
2609	0.109524	0.101351	0.000000	92.000000
2610	0.109524	0.101351	0.000000	92.000000
2611	0.109524	0.101351	0.000000	92.000000
2612	0.109524	0.101351	0.000000	92.000000
2613	0.109524	0.101351	0.000000	92.000000
2614	0.109524	0.101351	0.000000	92.000000
2615	0.109524	0.101351	0.000000	92.000000
2616	0.109524	0.101351	0.000000	92.000000
2617	0.109524	0.101351	0.000000	92.000000
2618	0.109524	0.101351	0.000000	92.000000
2619	0.109524	0.101351	0.000000	92.000000
2620	0.109524	0.101351	0.000000	92.000000
2621	0.109524	0.101351	0.000000	92.000000
2622	0.109524	0.094595	0.258199	92.000000
2623	0.109524	0.094595	0.000000	92.000000
2624	0.109524	0.094595	0.000000	92.000000
2625	0.109524	0.094595	0.000000	92.000000
2626	0.109524	0.094595	0.000000	92.000000
2627	0.109524	0.094595	0.000000	92.000000
2628	0.109524	0.094595	0.000000	92.000000
2629	0.109524	0.087838	0.267261	92.000000
2630	0.109524	0.081081	0.277350	92.000000
2631	0.109524	0.074324	0.288675	92.000000
2632	0.108333	0.074324	0.000000	91.000000
2633	0.108333	0.074324	0.000000	91.000000
2634	0.108333	0.074324	0.000000	91.000000
2635	0.108333	0.074324	0.000000	91.000000
2636	0.108333	0.074324	0.000000	91.000000
2637	0.108333	0.074324	0.000000	91.000000
2638	0.108333	0.074324	0.000000	91.000000
2639	0.108333	0.074324	0.000000	91.000000
2640	0.108333	0.074324	0.000000	91.000000
2641	0.108333	0.074324	0.000000	91.000000
2642	0.108333	0.074324	0.000000	91.000000
2643	0.108333	0.074324	0.000000	91.000000
2644	0.108333	0.074324	0.000000	91.000000
2645	0.108333	0.074324	0.000000	91.000000
2646	0.108333	0.074324	0.000000	91.000000
2647	0.108333	0.074324	0.000000	91.000000
2648	0.108333	0.074324	0.000000	91.000000
2649	0.108333	0.074324	0.000000	91.000000
2650	0.108333	0.067568	0.301511	91.000000
2651	0.108333	0.067568	0.000000	91.000000
2652	0.108333	0.067568	0.000000	91.000000
2653	0.108333	0.067568	0.000000	91.000000
2654	0.108333	0.067568	0.000000	91.000000
2655	0.108333	0.067568	0.000000	91.000000
2656	0.108333	0.067568	0.000000	91.000000
2657	0.108333	0.067568	0.000000	91.000000
2658	0.108333	0.067568	0.000000	91.000000
2659	0.108333	0.067568	0.000000	91.000000
2660	0.108333	0.067568	0.000000	91.000000
2661	0.108333	0.067568	0.000000	91.000000
2662	0.108333	0.067568	0.000000	91.000000
2663	0.108333	0.067568	0.000000	91.000000
2664	0.108333	0.067568	0.000000	91.000000
2665	0.108333	0.067568	0.000000	91.000000
2666	0.108333	0.067568	0.000000	91.000000
2667	0.108333	0.067568	0.000000	91.000000
2668	0.108333	0.067568	0.000000	91.000000
2669	0.108333	0.067568	0.000000	91.000000
2670	0.108333	0.067568	0.000000	91.000000
2671	0.108333	0.067568	0.000000	91.000000
2672	0.108333	0.067568	0.000000	91.000000
2673	0.108333	0.067568	0.000000	91.000000
2674	0.108333	0.067568	0.000000	91.000000
2675	0.108333	0.067568	0.000000	91.000000
2676	0.108333	0.067568	0.000000	91.000000
2677	0.108333	0.067568	0.000000	91.000000
2678	0.108333	0.067568	0.000000	91.000000
2679	0.108333	0.067568	0.000000	91.000000
2680	0.108333	0.067568	0.000000	91.000000
2681	0.108333	0.067568	0.000000	91.000000
2682	0.108333	0.067568	0.000000	91.000000
2683	0.108333	0.067568	0.000000	91.000000
2684	0.108333	0.068027	0.082199	91.000000
2685	0.108333	0.068027	0.000000	91.000000
2686	0.108333	0.068027	0.000000	91.000000
2687	0.108333	0.068027	0.000000	91.000000
2688	0.108333	0.068027	0.000000	91.000000
2689	0.108333	0.068027	0.000000	91.000000
2690	0.108333	0.068027	0.000000	91.000000
2691	0.108333	0.068027	0.000000	91.000000
2692	0.108333	0.068027	0.000000	91.000000
2693	0.108333	0.068027	0.000000	91.000000
2694	0.108333	0.068027	0.000000	91.000000
2695	0.108333	0.068493	0.082479	91.000000
2696	0.108333	0.068493	0.000000	91.000000
2697	0.108333	0.068493	0.000000	91.000000
2698	0.108333	0.068966	0.082761	91.000000
2699	0.108333	0.068966	0.000000	91.000000
2700	0.108333	0.068966	0.000000	91.000000
2701	0.108333	0.068966	0.000000	91.000000
2702	0.108333	0.068493	0.092057	91.000000
2703	0.108333	0.068493	0.000000	91.000000
2704	0.108333	0.068493	0.000000	91.000000
2705	0.108333	0.068493	0.000000	91.000000
2706	0.108333	0.068493	0.000000	91.000000
2707	0.108333	0.068027	0.092450	91.000000
2708	0.108333	0.068027	0.000000	91.000000
2709	0.108333	0.068027	0.000000	91.000000
2710	0.108333	0.068027	0.000000	91.000000
2711	0.108333	0.074830	0.092848	91.000000
2712	0.108333	0.074830	0.000000	91.000000
2713	0.108333	0.074830	0.000000	91.000000
2714	0.108333	0.074830	0.000000	91.000000
2715	0.108333	0.074324	0.092848	91.000000
2716	0.108333	0.074324	0.000000	91.000000
2717	0.108333	0.074324	0.000000	91.000000
2718	0.108333	0.074324	0.000000	91.000000
2719	0.108333	0.074324	0.000000	91.000000
2720	0.108333	0.074324	0.000000	91.000000
2721	0.108333	0.081081	0.093250	91.000000
2722	0.108333	0.081081	0.000000	91.000000
2723	0.108333	0.081081	0.000000	91.000000
2724	0.108333	0.081081	0.000000	91.000000
2725	0.108333	0.081081	0.000000	91.000000
2726	0.108333	0.081081	0.000000	91.000000
2727	0.108333	0.081081	0.000000	91.000000
2728	0.108333	0.081081	0.000000	91.000000
2729	0.108333	0.081081	0.000000	91.000000
2730	0.108333	0.081081	0.000000	91.000000
2731	0.108333	0.081081	0.000000	91.000000
2732	0.108333	0.081081	0.000000	91.000000
2733	0.108333	0.081081	0.000000	91.000000
2734	0.108333	0.081081	0.000000	91.000000
2735	0.108333	0.081081	0.000000	91.000000
2736	0.108333	0.081081	0.000000	91.000000
2737	0.108333	0.081081	0.000000	91.000000
2738	0.108333	0.081081	0.000000	91.000000
2739	0.108333	0.081081	0.000000	91.000000
2740	0.108333	0.081081	0.000000	91.000000
2741	0.108333	0.081081	0.000000	91.000000
2742	0.108333	0.081081	0.000000	91.000000
2743	0.108333	0.081081	0.000000	91.000000
2744	0.108333	0.081081	0.000000	91.000000
2745	0.108333	0.081081	0.000000	91.000000
2746	0.108333	0.081081	0.000000	91.000000
2747	0.108333	0.081081	0.000000	91.000000
2748	0.108333	0.081081	0.000000	91.000000
2749	0.108333	0.081081	0.000000	91.000000
2750	0.108333	0.081081	0.000000	91.000000
2751	0.108333	0.081081	0.000000	91.000000
2752	0.108333	0.081081	0.000000	91.000000
2753	0.108333	0.081081	0.000000	91.000000
2754	0.108333	0.081081	0.000000	91.000000
2755	0.108333	0.081081	0.000000	91.000000
2756	0.108333	0.081081	0.000000	91.000000
2757	0.108333	0.081081	0.093659	91.000000
2758	0.108333	0.081081	0.000000	91.000000
2759	0.108333	0.081081	0.000000	91.000000
2760	0.108333	0.081081	0.000000	91.000000
2761	0.108333	0.081081	0.000000	91.000000
2762	0.108333	0.081081	0.000000	91.000000
2763	0.108333	0.081081	0.000000	91.000000
2764	0.108333	0.081081	0.000000	91.000000
2765	0.108333	0.081081	0.094072	91.000000
2766	0.108333	0.081081	0.000000	91.000000
2767	0.108333	0.081081	0.000000	91.000000
2768	0.108333	0.081081	0.000000	91.000000
2769	0.108333	0.081081	0.000000	91.000000
2770	0.108333	0.081081	0.000000	91.000000
2771	0.108333	0.081081	0.000000	91.000000
2772	0.108333	0.081081	0.000000	91.000000
2773	0.108333	0.081081	0.000000	91.000000
2774	0.108333	0.081081	0.000000	91.000000
2775	0.108333	0.081081	0.000000	91.000000
2776	0.108333	0.081081	0.000000	91.000000
2777	0.108333	0.081081	0.000000	91.000000
2778	0.108333	0.081081	0.000000	91.000000
2779	0.108333	0.081081	0.000000	91.000000
2780	0.108333	0.081081	0.000000	91.000000
2781	0.108333	0.081081	0.000000	91.000000
2782	0.108333	0.081081	0.000000	91.000000
2783	0.108333	0.081081	0.000000	91.000000
2784	0.108333	0.081081	0.000000	91.000000
2785	0.108333	0.081081	0.000000	91.000000
2786	0.108333	0.081081	0.000000	91.000000
2787	0.108333	0.081081	0.000000	91.000000
2788	0.108333	0.081081	0.000000	91.000000
2789	0.108333	0.081081	0.000000	91.000000
2790	0.108333	0.081081	0.000000	91.000000
2791	0.108333	0.081081	0.000000	91.000000
2792	0.108333	0.081081	0.000000	91.000000
2793	0.108333	0.081081	0.000000	91.000000
2794	0.108333	0.081081	0.000000	91.000000
2795	0.108333	0.081081	0.000000	91.000000
2796	0.108333	0.081081	0.000000	91.000000
2797	0.108333	0.081081	0.000000	91.000000
2798	0.108333	0.081081	0.000000	91.000000
2799	0.108333	0.081081	0.000000	91.000000
2800	0.108333	0.081081	0.000000	91.000000
2801	0.108333	0.081081	0.000000	91.000000
2802	0.108333	0.081081	0.000000	91.000000
2803	0.108333	0.081081	0.000000	91.000000
2804	0.108333	0.081081	0.000000	91.000000
2805	0.108333	0.081081	0.000000	91.000000
2806	0.108333	0.081081	0.000000	91.000000
2807	0.108333	0.081081	0.000000	91.000000
2808	0.108333	0.081081	0.000000	91.000000
2809	0.108333	0.081081	0.000000	91.000000
2810	0.108333	0.081081	0.000000	91.000000
2811	0.108333	0.081081	0.000000	91.000000
2812	0.108333	0.081633	0.082199	91.000000
2813	0.108333	0.081633	0.000000	91.000000
2814	0.108333	0.081633	0.000000	91.000000
2815	0.108333	0.081633	0.000000	91.000000
2816	0.108333	0.081633	0.000000	91.000000
2817	0.108333	0.081633	0.000000	91.000000
2818	0.108333	0.081633	0.000000	91.000000
2819	0.108333	0.082192	0.082479	91.000000
2820	0.108333	0.082759	0.082761	91.000000
2821	0.108333	0.082759	0.000000	91.000000
2822	0.108333	0.082759	0.000000	91.000000
2823	0.108333	0.082759	0.000000	91.000000
2824	0.108333	0.082759	0.000000	91.000000
2825	0.108333	0.082759	0.000000	91.000000
2826	0.108333	0.082759	0.000000	91.000000
2827	0.108333	0.082759	0.000000	91.000000
2828	0.108333	0.083333	0.083045	91.000000
2829	0.108333	0.083333	0.000000	91.000000
2830	0.108333	0.083333	0.000000	91.000000
2831	0.108333	0.083333	0.000000	91.000000
2832	0.108333	0.083333	0.000000	91.000000
2833	0.108333	0.083916	0.083333	91.000000
2834	0.107143	0.084507	0.083624	90.000000
2835	0.107143	0.084507	0.000000	90.000000
2836	0.107143	0.084507	0.000000	90.000000
2837	0.107143	0.084507	0.000000	90.000000
2838	0.107143	0.084507	0.000000	90.000000
2839	0.107143	0.084507	0.000000	90.000000
2840	0.107143	0.084507	0.000000	90.000000
2841	0.107143	0.084507	0.000000	90.000000
2842	0.107143	0.084507	0.000000	90.000000
2843	0.107143	0.084507	0.000000	90.000000
2844	0.107143	0.084507	0.000000	90.000000
2845	0.107143	0.084507	0.000000	90.000000
2846	0.107143	0.084507	0.000000	90.000000
2847	0.107143	0.084507	0.000000	90.000000
2848	0.107143	0.084507	0.000000	90.000000
2849	0.107143	0.084507	0.000000	90.000000
2850	0.107143	0.084507	0.000000	90.000000
2851	0.107143	0.084507	0.000000	90.000000
2852	0.107143	0.084507	0.000000	90.000000
2853	0.107143	0.084507	0.000000	90.000000
2854	0.107143	0.084507	0.000000	90.000000
2855	0.107143	0.084507	0.000000	90.000000
2856	0.107143	0.084507	0.000000	90.000000
2857	0.107143	0.084507	0.000000	90.000000
2858	0.107143	0.084507	0.000000	90.000000
2859	0.107143	0.084507	0.000000	90.000000
2860	0.107143	0.084507	0.000000	90.000000
2861	0.107143	0.084507	0.213201	90.000000
2862	0.107143	0.084507	0.000000	90.000000
2863	0.107143	0.084507	0.000000	90.000000
2864	0.107143	0.084507	0.000000	90.000000
2865	0.107143	0.084507	0.000000	90.000000
2866	0.107143	0.084507	0.000000	90.000000
2867	0.107143	0.084507	0.218218	90.000000
2868	0.107143	0.084507	0.000000	90.000000
2869	0.107143	0.084507	0.223607	90.000000
2870	0.105952	0.083916	0.229416	89.000000
2871	0.103571	0.083916	0.000000	87.000000
2872	0.103571	0.083916	0.000000	87.000000
2873	0.103571	0.083916	0.000000	87.000000
2874	0.103571	0.084507	0.083624	87.000000
2875	0.103571	0.084507	0.000000	87.000000
2876	0.103571	0.084507	0.000000	87.000000
2877	0.103571	0.084507	0.000000	87.000000
2878	0.103571	0.084507	0.000000	87.000000
2879	0.103571	0.084507	0.000000	87.000000
2880	0.103571	0.084507	0.000000	87.000000
2881	0.103571	0.085106	0.083918	87.000000
2882	0.103571	0.085106	0.000000	87.000000
2883	0.103571	0.085106	0.000000	87.000000
2884	0.103571	0.085106	0.182574	87.000000
2885	0.103571	0.085106	0.000000	87.000000
2886	0.103571	0.085106	0.000000	87.000000
2887	0.103571	0.085106	0.000000	87.000000
2888	0.103571	0.085714	0.084215	87.000000
2889	0.103571	0.085714	0.000000	87.000000
2890	0.103571	0.085714	0.000000	87.000000
2891	0.103571	0.085714	0.000000	87.000000
2892	0.103571	0.085714	0.000000	87.000000
2893	0.103571	0.085714	0.185695	87.000000
2894	0.103571	0.085714	0.000000	87.000000
2895	0.103571	0.086331	0.084515	87.000000
2896	0.103571	0.086331	0.000000	87.000000
2897	0.103571	0.086331	0.000000	87.000000
2898	0.103571	0.086331	0.000000	87.000000
2899	0.103571	0.086331	0.000000	87.000000
2900	0.103571	0.086331	0.000000	87.000000
2901	0.103571	0.086331	0.000000	87.000000
2902	0.103571	0.086957	0.084819	87.000000
2903	0.103571	0.086957	0.000000	87.000000
2904	0.103571	0.086957	0.000000	87.000000
2905	0.103571	0.086957	0.000000	87.000000
2906	0.103571	0.086957	0.000000	87.000000
2907	0.103571	0.086957	0.000000	87.000000
2908	0.103571	0.086957	0.000000	87.000000
2909	0.103571	0.086957	0.000000	87.000000
2910	0.103571	0.086957	0.000000	87.000000
2911	0.103571	0.086957	0.000000	87.000000
2912	0.103571	0.086957	0.000000	87.000000
2913	0.103571	0.086957	0.000000	87.000000
2914	0.103571	0.086957	0.000000	87.000000
2915	0.103571	0.086957	0.000000	87.000000
2916	0.103571	0.086957	0.000000	87.000000
2917	0.103571	0.086957	0.000000	87.000000
2918	0.103571	0.086957	0.000000	87.000000
2919	0.103571	0.086957	0.000000	87.000000
2920	0.103571	0.086957	0.000000	87.000000
2921	0.103571	0.086957	0.000000	87.000000
2922	0.103571	0.086957	0.000000	87.000000
2923	0.103571	0.086957	0.000000	87.000000
2924	0.103571	0.086957	0.000000	87.000000
2925	0.103571	0.086957	0.000000	87.000000
2926	0.103571	0.086957	0.000000	87.000000
2927	0.103571	0.086957	0.000000	87.000000
2928	0.103571	0.086957	0.000000	87.000000
2929	0.103571	0.086957	0.000000	87.000000
2930	0.103571	0.086957	0.000000	87.000000
2931	0.103571	0.086957	0.000000	87.000000
2932	0.103571	0.086957	0.000000	87.000000
2933	0.103571	0.086957	0.000000	87.000000
2934	0.103571	0.086957	0.000000	87.000000
2935	0.103571	0.086957	0.000000	87.000000
2936	0.103571	0.086957	0.000000	87.000000
2937	0.103571	0.086957	0.000000	87.000000
2938	0.103571	0.086957	0.000000	87.000000
2939	0.103571	0.086957	0.000000	87.000000
2940	0.103571	0.086957	0.000000	87.000000
2941	0.103571	0.086957	0.000000	87.000000
2942	0.103571	0.086957	0.000000	87.000000
2943	0.103571	0.086957	0.000000	87.000000
2944	0.103571	0.086957	0.000000	87.000000
2945	0.103571	0.086957	0.000000	87.000000
2946	0.103571	0.086957	0.000000	87.000000
2947	0.103571	0.086957	0.000000	87.000000
2948	0.103571	0.086957	0.000000	87.000000
2949	0.103571	0.086957	0.000000	87.000000
2950	0.103571	0.086957	0.000000	87.000000
2951	0.103571	0.086957	0.000000	87.000000
2952	0.103571	0.086957	0.000000	87.000000
2953	0.103571	0.086957	0.000000	87.000000
2954	0.103571	0.086957	0.000000	87.000000
2955	0.103571	0.086957	0.000000	87.000000
2956	0.103571	0.086957	0.000000	87.000000
2957	0.103571	0.086957	0.000000	87.000000
2958	0.103571	0.086957	0.000000	87.000000
2959	0.103571	0.086957	0.000000	87.000000
2960	0.103571	0.086957	0.000000	87.000000
2961	0.103571	0.086957	0.000000	87.000000
2962	0.103571	0.086957	0.000000	87.000000
2963	0.103571	0.086957	0.000000	87.000000
2964	0.103571	0.086957	0.000000	87.000000
2965	0.103571	0.086957	0.000000	87.000000
2966	0.103571	0.086957	0.000000	87.000000
2967	0.103571	0.086957	0.000000	87.000000
2968	0.103571	0.086957	0.000000	87.000000
2969	0.103571	0.086957	0.000000	87.000000
2970	0.103571	0.086957	0.000000	87.000000
2971	0.103571	0.086957	0.000000	87.000000
2972	0.103571	0.086957	0.000000	87.000000
2973	0.103571	0.086957	0.000000	87.000000
2974	0.103571	0.086957	0.000000	87.000000
2975	0.103571	0.086957	0.000000	87.000000
2976	0.103571	0.086957	0.000000	87.000000
2977	0.103571	0.086957	0.000000	87.000000
2978	0.103571	0.086957	0.000000	87.000000
2979	0.103571	0.086957	0.000000	87.000000
2980	0.103571	0.086957	0.000000	87.000000
2981	0.103571	0.086957	0.000000	87.000000
2982	0.103571	0.086957	0.000000	87.000000
2983	0.103571	0.086957	0.000000	87.000000
2984	0.103571	0.086957	0.000000	87.000000
2985	0.103571	0.086957	0.000000	87.000000
2986	0.103571	0.086957	0.000000	87.000000
2987	0.103571	0.086957	0.000000	87.000000
2988	0.103571	0.086957	0.000000	87.000000
2989	0.103571	0.086957	0.000000	87.000000
2990	0.103571	0.086957	0.000000	87.000000
2991	0.103571	0.086957	0.000000	87.000000
